Student_ID,Attendance,Favourite_Color,Previous_Score,Random_Code,Age,Study_Hours,Gender,Lucky_Number,Absences,Education,Music_Preference,Income,Assignments_Completed,Random_Value,Stress_Level,City,Previous_Failures,Random_Flag,Parent_Support,Pet_Ownership,Financial_Stress,Random_Category,Library_Visits,Commute_Minutes,Birth_Weekday,Random_Number_2,Mock_Test_Score,Internet_Quality,Random_Date_Code,Mentor_Meetings,Sleep_Hours,Device,Random_Score,Academic_Warning,Extracurricular_Hours,Registration_Quarter,Random_Bucket,Assignment_Submission_Rate,Financial_Aid,Outcome
S129374,88.6%,Green,72,180017,25,7.4,Female,,20,Graduate,Rock,72032,,514.1868586286375,4,Kottayam,2,0,4,Cat,7,F,6,39,4,3199641,58,Excellent,850517,,6.0,Windows Laptop,58.27837876012856,No,5.9,4,X4,80.1,YES,Dropout
S141364,98.3%,Yellow,53,921513,37,8.4,female,853945,16,Graduate,Classical,43634,15,228.84972322000027,8,Kochi,2,1,2,Cat,1,,4,13,6,5662247,62,Good,1921469,1,8.7,Laptop,78.92367125083629,No,0.6,2,X2,86.2,NO,Dropout
S106048,81.3%,Red,73,951353,29,5.2,Male,398428,26,UG,,,9,566.5965404855981,1,Kottayam,3,,2,Bird,10,A,12,41,4,4346414,90,Excellent,897332,0,5.6,Android,37.4111219492138,Yes,4.7,2,X4,47.2,No,Dropout
S141256,58.4,Red,33,815122,,2.7,M,328689,8,,Rock,51388,13,542.7192875600024,2,Kozhikode,1,1,7,,4,E,16,50,2,3104199,56,Excellent,1736029,12,8.3,Android,90.80330937557645,Yes,2.7,2,X1,75.8,Yes,Dropout
S113320,51.7,Black,99,797845,17,3.1,F,,3,PG,Pop,,2,572.0857492276731,,Thrissur,0,1,8,None,7,A,11,49,,8697986,78,Excellent,1797164,2,5.4,iOS,24.181165700852546,Yes,11.7,4,X5,57.2,YES,Dropout
S135091,65.8,,86,448515,55,7.1,M,921397,27,Graduate,,62045,20,165.85874039822494,6,Kochi,5,1,,Bird,1,F,8,87,1,7622027,90,Excellent,1398183,7,7.5,Android,29.930525394260666,Yes,11.9,1,X1,98.0,NO,Continue
S135389,70.4,Black,60,828689,27,4.4 hrs,M,267922,7,PG,Classical,87.2k,8,857.437243741221,7,Kochi,2,1,9,Dog,,F,14,99,,,99,Excellent,,8,7.4,Windows Laptop,88.0793558061307,No,12.5,2,,92.6,NO,Dropout
S102492,54.9,Black,46,,35,2.3,male,926297,11,UG,Pop,91362,,,5,Kollam,5,0,9,None,4,B,18,99,2,1771086,48,Average,370465,3,7.4,Laptop,99.82419703998858,No,8.2,,X3,,No,Dropout
S123744,100.0%,White,95,722079,18,7.7,Female,,1,UG,None,35798,12,469.2279607412533,1,Thrissur,3,0,4,None,10,E,16,118,2,6458898,55,Poor,111954,7,7.2,iOS,22.910539921869688,No,6.5,4,X3,79.6,Yes,Continue
S132666,62.0,White,77,153441,46,7.3,female,,20,Graduate,Pop,23662,19,307.7882739184919,6,Thrissur,,,9,Dog,10,,0,,4,4825182,42,Good,1960370,9,6.0,Laptop,24.698235808075395,Yes,9.7,2,X1,67.4,No,Dropout
S130539,97.0,Green,82,246246,47,1.1,,365613,25,PG,Pop,39545,6,398.67219605328006,3,Thiruvananthapuram,3,1,,Cat,8,F,13,110,1,4823798,37,Excellent,1773031,6,8.0,Windows Laptop,7.674696651363099,Yes,13.5,2,X1,56.5,No,Dropout
S114851,61.0,White,50,405406,24,,female,843531,30,B.Tech,Pop,"₹18,917",8,598.7773120185527,9,Thrissur,1,0,5,None,6,A,9,86,1,126854,93,,1675701,0,6.9,Windows Laptop,83.00900675806906,No,0.2,3,X1,,YES,Dropout
S149871,72.6,Green,78,375504,23,6.5,female,184807,16,Diploma,Pop,,2,391.9382124671836,4,Kochi,,1,3,Dog,7,E,12,88,6,1582078,51,Average,1686525,7,7.2,Laptop,55.89023661324032,Yes,8.4,4,,96.3,No,Continue
S141865,63.0%,White,54,526485,53,4.2,female,355190,17,Diploma,Jazz,"₹57,772",13,407.092910670474,5,Kozhikode,,1,5,Dog,1,C,16,68,4,5829252,46,Excellent,1499212,11,5.7,Windows Laptop,41.19524528064229,Yes,0.1,2,X2,43.6,NO,Continue
S127317,67.3,Blue,74,978908,22,2.0,,,18,PG,Rock,18652,,,1,Thrissur,1,0,4,Cat,4,D,14,111,5,3832532,67,Average,255424,10,4.4,Laptop,96.34993766797487,No,10.3,2,,94.1,YES,Continue
S116798,80.1,White,46,305863,56,6.3,M,433674,4,,Classical,99792,12,,5,Kottayam,1,0,3,Bird,5,E,0,18,3,4972920,25,Poor,1001449,6,6.5,iOS,50.70188412250106,Yes,3.1,1,X4,64.8,YES,Dropout
S124491,,Blue,84,891367,53,,male,111467,,BTech,Classical,24372,19,434.8989646332398,,Kottayam,1,1,5,Dog,4,A,0,,0,3133316,29,,642297,10,4.2,iOS,78.38543424257604,No,5.7,1,X1,90.9,No,Dropout
S132228,71.9,Green,99,431119,23,4.5,female,566116,27,Diploma,Pop,57341,,,7,Kollam,0,0,10,None,8,F,9,27,4,175687,85,Excellent,573662,2,,Laptop,94.66327143541801,No,8.6,2,X5,89.9,YES,Continue
S119766,81.7,Blue,66,889405,40,1.6,Male,16568,26,UG,Rock,36354,10,785.64258876034,2,Kochi,1,0,5,Cat,9,C,6,49,0,3901687,26,Good,1744304,7,7.3,Tablet,74.16478595532216,No,12.2,3,X2,56.4,No,Continue
S117404,52.1,Yellow,46,515694,45,0.9,Female,392834,20,UG,Rock,34320,17,513.2054810260972,,Thrissur,4,0,2,Cat,8,,8,69,0,130710,25,Good,1967738,12,5.3,Windows Laptop,10.305972467339885,No,13.7,3,X2,,YES,Dropout
S102140,92.8,,92,664510,58,3.0,M,84475,6,BTech,Classical,17779,4,930.5853631372856,,Thrissur,1,1,1,Cat,3,E,16,,0,3490445,70,Poor,906615,1,5.2,Tablet,34.39995960103034,No,2.7,1,,58.1,No,Continue
S141084,60.7,Yellow,51,924391,33,7.0,F,4379,14,Diploma,None,36771,,,6,Kozhikode,,0,9,Cat,,F,15,105,3,3397449,61,Average,1152077,9,8.7,iOS,15.078822609348364,Yes,6.9,2,X4,57.4,Yes,Dropout
S116369,69.9,Green,,657972,54,1.1,Female,611412,14,Graduate,Classical,14012,9,,9,Kozhikode,3,0,9,None,6,E,14,61,3,9979897,90,Poor,973563,3,7.4,Windows Laptop,34.81791830499853,No,13.7,,X3,86.9,YES,Continue
S130859,52.2,Green,65,281539,25,1.8,Female,,5,,Pop,41038,12,328.693446849225,2,Kottayam,1,0,6,Dog,7,,,61,6,6751748,96,Poor,1724246,8,9.0,Tablet,,Yes,11.6,2,X2,58.4,NO,Continue
S103371,72.3,Black,67,159545,,1.5,Female,614237,5,UG,,38033,6,327.77865933939006,1,Thrissur,0,0,,None,8,B,17,75,,3295941,96,Excellent,1214768,7,8.5,Laptop,24.70654465256883,Yes,13.7,4,X5,67.5,YES,Dropout
S133403,80.4%,Yellow,34,308046,23,5.7,,785294,16,PG,Rock,"₹71,200",16,39.41125634290643,1,Thrissur,2,0,4,Cat,9,B,20,59,5,4906676,39,Poor,1776903,,8.4,Tablet,34.15195386632463,Yes,,,X1,63.3,NO,Dropout
,83.8,White,50,840245,45,8.2,M,,21,Diploma,HipHop,98785,7,658.8520254654887,1,Kollam,4,0,6,Bird,,B,3,96,3,2908090,63,,1590466,12,6.8,Android,63.50768791060929,No,5.8,2,X4,,NO,Dropout
S138776,91.8,Black,,546839,56,3.1,Female,960304,28,PG,Pop,46693,7,327.92346704880856,4,Kozhikode,2,1,5,Bird,9,D,15,96,,8478779,22,Poor,130045,1,6.7,iOS,84.16264133330317,Yes,3.1,1,X2,69.5,No,Dropout
S125469,97.4,Green,84,151077,51,7.6,,970401,4,Diploma,HipHop,54752,6,793.7082197478928,3,Kochi,,0,10,None,10,D,18,32,4,2527026,98,Good,298930,5,7.6,iOS,37.8431295805716,No,,1,X2,78.7,No,Continue
S147359,84.6,Yellow,55,576410,27,6.7,Female,580637,5,B.Tech,Pop,104882,17,342.54659455792023,1,Kollam,5,1,6,Dog,7,A,14,35,,219905,47,Poor,1384491,4,5.5,Android,96.6925301086245,,7.1,4,X1,70.6,YES,Dropout
,92.6,Blue,,408269,32,,male,710760,12,Diploma,Pop,33893,9,375.7260605941718,4,Kollam,2,0,7,Dog,4,A,0,57,,9009632,20,Good,1537173,2,6.4,Android,,Yes,7.8,3,X5,46.6,Yes,Dropout
S138744,94.8,Black,61,784043,31,4.9,male,718406,8,Graduate,Classical,"₹16,194",8,377.77647655597264,,Kollam,2,0,9,None,8,B,1,23,1,3871491,51,Poor,1375216,1,7.7,Android,82.5733015379346,Yes,0.9,4,X2,48.6,NO,Dropout
S133249,0.78,Black,,743758,,2.9,Female,453218,25,Graduate,Jazz,"₹57,213",5,184.50691120620496,,Kochi,2,0,1,,9,C,10,25,,,50,Good,1227321,,4.3,Laptop,89.29420824296002,Yes,1.1,1,,52.9,Yes,Dropout
S121153,83.6,White,74,120130,,6.8 hrs,male,550882,25,BTech,Rock,9015,15,649.8123583230952,,Kozhikode,1,1,8,Dog,6,E,15,10,4,5073523,60,Poor,1568037,9,6.6,Android,25.760873980363506,Yes,4.3,2,X3,96.9,NO,Dropout
S148537,79.7,Red,80,841538,48,2.1,F,550172,18,UG,Classical,88.6k,9,85.41361643109605,6,Kochi,2,1,5,None,7,B,1,,5,2363663,77,Poor,1673788,4,6.3,Tablet,40.1793844799421,Yes,14.8,2,X1,98.7,No,Dropout
,72.7%,Black,70,139136,27,1.6,Male,754022,6,BTech,Classical,74154,3,749.2243678714976,10,Kochi,5,,5,None,2,,0,111,5,3921445,,Poor,642928,4,4.9,Windows Laptop,37.78951702254365,No,6.4,1,X2,65.0,NO,Dropout
S102499,71.7,Black,94,367469,26,5.6 hrs,,530753,2,Diploma,,43339,4,794.1893662924095,5,Thrissur,3,1,8,Dog,1,E,,59,1,8683633,31,Poor,1205506,,8.5,iOS,56.365534720754994,Yes,13.8,4,X5,,YES,Dropout
S129710,85.7,Red,96,210829,59,6.9,M,375216,8,BTech,Pop,98633,13,723.0301441468631,4,Kozhikode,5,0,7,Bird,6,B,9,9,6,6598553,84,Excellent,1268111,11,8.8,Windows Laptop,88.36715709731368,No,2.6,4,X4,,Yes,Dropout
S106894,87.0%,Yellow,80,183955,24,6.9 hrs,Male,639393,18,B.Tech,HipHop,30219,2,668.758191225357,5,Kollam,2,0,9,Bird,2,D,7,38,4,,,Poor,1191086,2,5.9,iOS,60.275396158696424,No,6.0,1,X2,42.6,No,Continue
S130812,,Green,40,623161,39,7.1,female,672723,24,BTech,None,58984,1,893.8743556982645,4,Kottayam,3,0,,Bird,9,F,,37,3,8853258,98,Average,1197877,9,7.5,iOS,21.298597599919432,Yes,13.8,2,X3,54.2,No,Dropout
S143163,51.2,Black,,667631,59,1.3,F,206884,27,PG,Jazz,25.2k,17,478.4032592948507,4,Thiruvananthapuram,2,1,2,,9,E,3,6,1,3569328,62,Average,969615,12,6.9,Tablet,91.70686949514601,No,,2,X3,68.9,YES,Dropout
S135931,,Black,49,237458,41,2.6,male,463131,27,Diploma,Pop,,2,,7,Thrissur,1,1,7,Dog,5,,20,47,4,3581050,45,,,8,5.7,Android,9.923626045425205,Yes,0.8,4,X1,78.4,,Dropout
S119044,76.1,,62,393012,54,7.7,Male,,9,BTech,,26900,5,376.7259303127819,8,Kochi,3,0,1,,8,F,2,49,2,5020106,,,977063,4,6.3,Laptop,87.90650872167996,Yes,10.1,2,X3,54.9,No,Continue
S137037,60.1,Yellow,31,538714,36,8.9,Male,868669,8,BTech,HipHop,98796,18,361.28417727615806,2,Thiruvananthapuram,0,0,10,Cat,4,A,0,97,6,7684529,89,Poor,1681781,3,6.4,Laptop,38.96959850291688,Yes,9.1,2,,,NO,Continue
S136925,52.0%,Green,53,578340,57,2.4,female,583141,20,UG,Jazz,,16,610.3847991051962,4,Thrissur,3,0,10,None,10,E,14,106,3,5569755,34,Poor,1211703,12,5.9,Laptop,66.6123758954051,Yes,14.0,2,X1,99.9,Yes,Dropout
S109578,48.0,White,45,706687,37,5.6,female,287705,15,BTech,Rock,9554,5,726.6637095320588,9,Thrissur,2,0,,Dog,10,E,17,92,5,552350,25,Excellent,918341,7,7.2,Tablet,32.24797782884961,No,4.6,4,X1,60.1,NO,Dropout
S132008,89.5,Yellow,79,490768,20,3.4,male,578717,19,Graduate,Pop,15826,18,421.47335289945295,10,Thiruvananthapuram,5,,4,,5,C,1,114,5,,,Average,,6,8.8,Windows Laptop,95.40693562902291,No,11.2,2,X4,46.5,No,Dropout
S133291,56.0,Red,,781786,22,7.9,Female,829966,2,Diploma,None,95667,4,158.9911807844985,3,Kollam,,0,9,None,3,C,2,42,0,2118960,98,Average,909265,9,5.4,Windows Laptop,97.33545508527219,Yes,1.0,2,X2,97.5,YES,Dropout
S149257,88.9,Red,36,570209,26,4.4,F,,27,Diploma,,86005,0,276.3837297153217,1,Kochi,5,0,9,None,7,B,,112,3,4285316,69,Excellent,1180466,9,8.7,Tablet,,Yes,8.3,2,X5,76.5,No,Dropout
S103718,68.3,Black,64,,57,1.1,M,241217,21,Graduate,Pop,71045,17,989.2473203969428,10,Kottayam,3,0,8,None,7,F,12,29,1,,99,Excellent,,10,8.4,Windows Laptop,37.27610792031999,,9.3,3,X5,98.7,NO,Continue
S141212,91.2,White,87,,35,2.9,F,770217,,Diploma,,90151,7,245.91070779956576,10,Kochi,4,1,9,Cat,1,,0,12,6,2455102,85,Poor,,,8.6,Android,14.383564922134983,No,6.8,2,X2,97.6,YES,Dropout
S101617,99.0,Red,87,383325,38,3.1 hrs,Female,128708,,UG,None,106799,9,908.8038201419399,1,Kottayam,4,1,2,Cat,10,A,6,34,2,3424584,,Poor,717432,4,,Laptop,23.003806857229815,No,7.6,2,X5,88.8,YES,Continue
S118469,99.6,Blue,81,467134,56,8.4,female,922915,,BTech,Jazz,64307,10,839.1024185481632,9,Kochi,4,1,7,Bird,5,C,17,,0,,84,Average,1539213,9,8.5,Windows Laptop,62.22900895592349,No,1.2,3,X2,95.3,Yes,Dropout
S139617,47.7,Green,54,333972,37,4.7,,967899,,BTech,Classical,75927,9,-61.92591376182304,6,Thiruvananthapuram,0,1,8,Cat,8,D,8,27,,7758876,52,Good,1999341,2,6.2,iOS,52.42441412896791,No,1.5,2,,57.1,NO,Dropout
S100026,94.3,Yellow,79,211786,53,6.6,Male,189744,2,,HipHop,"₹113,610",20,662.9081029541211,1,Thrissur,1,1,2,Dog,2,E,0,,3,6459550,92,Good,1277600,7,4.8,iOS,44.04066774781602,Yes,14.6,2,,44.8,NO,Continue
S136455,74.3,White,34,325481,19,4.5,Female,322749,18,UG,Classical,39625,10,88.25516516731761,1,Thrissur,5,0,1,Cat,7,E,4,20,5,4626784,22,Poor,754139,3,5.6,Windows Laptop,23.279253783818955,Yes,9.3,4,,91.6,NO,Continue
S120348,56.9,Black,63,571121,49,4.8,female,783317,26,UG,Classical,18432,6,716.0087795728414,4,Thiruvananthapuram,0,1,,None,8,C,0,43,5,4071144,91,Excellent,236273,12,4.2,Windows Laptop,25.578560833630714,No,2.8,3,X5,57.1,YES,Dropout
S113671,66.6,Red,45,151493,41,0.7,Female,9845,23,BTech,,108005,,604.2120658932456,5,Kollam,5,1,1,Bird,,D,16,42,1,4909365,41,Average,309135,3,7.7,Laptop,55.57636479358068,No,14.7,3,X5,,YES,Continue
S128159,92.2,Black,85,624745,,4.2,,515942,,UG,Classical,77.4k,17,,10,Thrissur,0,1,1,None,5,B,9,7,2,8688932,,,1479579,12,4.5,Laptop,41.50845258332272,Yes,7.9,3,X3,47.5,,Continue
S116298,49.6,Black,99,885008,57,7.1,male,356160,11,,None,13905,19,298.2341983055792,4,Kochi,0,0,4,Dog,2,D,7,94,3,2716502,68,Excellent,98626,7,,Tablet,9.851603637248452,No,8.7,4,,,YES,Continue
S117106,0.69,White,,940308,19,1.7,F,569471,30,PG,Rock,115158,8,,3,Kozhikode,1,1,2,,6,C,15,80,2,,35,Excellent,953654,6,8.1,Windows Laptop,23.982137711123407,No,11.5,1,X4,59.8,NO,Dropout
S141546,93.7,White,32,218173,42,2.8,F,920910,16,BTech,Rock,78053,,284.5607309706767,8,,4,1,2,None,3,C,2,90,3,6483236,73,Good,546157,2,,Windows Laptop,37.87891287561648,Yes,7.0,2,X5,56.3,Yes,Dropout
S139816,95.7%,Yellow,73,229876,29,8.8,Male,640026,7,Diploma,Classical,85.0k,14,206.44214115495748,8,Thrissur,0,1,7,Bird,6,E,1,108,2,2178071,23,,1582210,7,5.9,iOS,33.68384941137994,Yes,13.9,1,X1,74.1,YES,Continue
S124779,63.6,Green,61,317900,30,7.5,male,509256,23,BTech,HipHop,28523,,519.197693567899,3,Kottayam,,1,,Dog,8,A,2,16,4,1955539,37,Good,39337,5,4.3,Tablet,58.14340440829405,Yes,,3,X2,53.7,No,Dropout
S143336,97.2%,Green,40,961958,55,8.9 hrs,M,743165,27,B.Tech,Pop,61635,9,683.0381385480337,5,Kollam,1,,10,None,5,D,9,93,5,4494832,50,,656042,6,6.1,Android,16.196433216875327,,0.6,1,X3,77.9,YES,Dropout
S134944,91.0,Black,79,383937,,7.9,Female,631061,29,Graduate,None,36616,9,592.9416137564699,9,,2,0,2,Dog,6,C,5,57,0,6170051,37,Excellent,,10,4.6,Android,8.735952514474377,No,8.7,3,X5,71.2,YES,Dropout
S136228,0.72,Blue,69,915741,40,6.8,male,973420,4,Diploma,HipHop,88047,18,566.8385128067536,5,Thiruvananthapuram,1,0,6,Cat,5,B,5,37,6,931266,80,Average,392299,11,4.2,iOS,22.330656179415953,Yes,10.1,,,58.7,NO,Continue
S145855,84.7,Yellow,64,650568,42,0.8,male,206191,0,BTech,Rock,8164,,550.6372139286287,10,Thrissur,2,0,9,None,5,C,7,50,5,5448579,43,Average,694075,8,7.2,Windows Laptop,38.35918566131578,Yes,14.4,1,,53.1,NO,Dropout
S121301,,,92,478589,18,4.0,female,44886,23,,Classical,97451,,342.16977309587344,,Kollam,1,0,6,Dog,7,D,1,39,,6222295,63,Good,1544500,1,5.4,Tablet,92.11147851760069,,8.6,4,X3,83.6,YES,Continue
S124786,94.2,Blue,86,,23,6.0 hrs,Female,625016,22,PG,HipHop,"₹73,906",16,915.5595276878828,5,Thrissur,4,1,2,Bird,,A,14,14,0,3505798,69,Poor,1163536,3,7.5,Laptop,59.07872962095866,Yes,,2,X1,74.8,YES,Dropout
S107308,84.3,White,94,325642,33,4.6,M,238246,12,Diploma,Rock,67.0k,9,732.3803219827248,4,Kochi,0,1,3,Cat,4,C,3,112,4,2075497,37,Poor,1645343,9,6.1,Android,30.97645182062909,No,13.8,3,X1,57.4,NO,Continue
S102866,89.7,,,504283,60,6.3,female,299349,10,UG,Rock,55219,,520.3354558141716,5,,2,0,7,Cat,6,D,17,75,5,2128480,68,Good,121172,,7.0,iOS,72.34503705745067,,1.3,4,X5,48.5,YES,Continue
S100552,58.6,Green,100,573195,27,4.4,M,612312,24,BTech,Rock,,7,460.44144841644754,3,Kollam,0,1,2,Dog,5,C,9,,2,2001707,69,Average,,,8.0,Android,50.4376883007257,Yes,2.6,,X5,93.0,NO,Dropout
S119726,54.4,Red,85,706294,25,1.8,M,695531,,Diploma,None,"₹102,658",6,767.6605218116097,6,Kochi,3,1,,Cat,1,D,15,10,0,6287872,82,Average,1966425,6,4.9,Android,29.968135019564958,Yes,1.9,1,X5,61.2,YES,Continue
S104428,95.0,Blue,96,244718,26,7.3,female,761187,28,UG,None,,11,1119.7413447353974,10,Kollam,4,0,6,Bird,6,E,20,48,,3040165,55,Poor,1941923,3,8.4,Laptop,87.01814973694285,Yes,,3,X2,83.2,Yes,Continue
S117208,73.4%,Green,,161299,37,6.1 hrs,M,999466,18,PG,Rock,69843,11,418.7374328211809,6,Kollam,4,1,6,,5,D,3,103,,6017442,58,Excellent,701964,5,4.9,Tablet,71.64143813141331,Yes,10.1,3,X2,85.7,YES,Dropout
S101491,48.4,Green,71,230424,33,7.6,M,60709,30,B.Tech,HipHop,,12,582.1491192941937,10,Thrissur,0,1,3,Bird,8,E,12,108,3,,98,Good,1196389,9,7.0,Laptop,88.70849349593624,Yes,,,X5,43.1,Yes,Dropout
,58.5,Yellow,53,326663,,2.7,male,36254,7,Diploma,Jazz,75402,0,642.4564993312149,8,Thiruvananthapuram,0,1,10,None,4,,12,26,1,4226905,40,Good,1711330,,5.8,Laptop,41.09512108099449,Yes,8.8,2,,55.6,NO,Dropout
S138713,-10%,Yellow,65,355347,22,4.7,Female,987077,13,BTech,Jazz,58979,3,548.1917425016325,1,Kollam,2,,5,None,10,C,8,32,0,8300564,83,Excellent,93938,3,5.4,Laptop,4.643862435088508,Yes,7.6,3,X2,84.1,NO,Dropout
S111218,0.76,Green,97,311694,34,8.1,Female,84555,14,Diploma,HipHop,"₹58,863",17,631.7202666695084,7,Kozhikode,1,0,4,None,5,E,18,91,3,1777733,83,Excellent,159854,,5.6,Windows Laptop,80.3624775861276,No,12.2,2,X1,43.1,Yes,Continue
S115385,80.4,Red,94,189577,31,,M,190598,24,Diploma,HipHop,68763,1,,3,Kozhikode,3,0,7,Bird,5,E,,43,4,6845685,,Excellent,1692453,3,5.3,Windows Laptop,13.810875090730645,Yes,11.7,4,X3,97.9,YES,Continue
S138923,97.7%,Blue,95,318007,50,6.6,,188654,26,BTech,None,28420,4,638.8137839420627,8,Kochi,5,0,2,Cat,4,A,18,81,0,9786936,,Good,1786893,9,5.3,Android,72.14719926345656,Yes,12.3,3,X2,,Yes,Dropout
S125553,-10%,Yellow,66,785911,49,6.5h,,432773,9,PG,Pop,81129,17,841.8163092914289,2,Kozhikode,3,1,6,Dog,3,F,20,53,0,1994733,20,Average,1967333,,,Windows Laptop,95.75319842274268,Yes,3.0,3,X3,46.2,YES,Dropout
S113581,,Green,37,374998,18,3.9,female,897571,18,PG,HipHop,25453,12,345.37775021110645,9,Kollam,3,1,3,None,10,F,16,77,0,5976192,,Poor,329621,4,,Tablet,71.78109229842036,No,10.4,1,X5,63.6,Yes,Dropout
S140696,0.79,Black,54,672643,51,5.0,male,855607,8,B.Tech,Classical,80632,17,330.06267682434896,4,Kollam,4,1,8,None,1,A,1,109,,2393313,33,Poor,836840,5,6.4,Android,,Yes,13.0,3,X1,95.5,NO,Continue
S126148,49.3,Blue,32,727409,46,6.0,Male,579876,24,Diploma,None,50133,20,102.96500306600149,,Kottayam,3,0,1,Dog,10,E,17,116,3,6126212,51,Good,663733,3,6.4,Android,45.80478151173286,No,,1,X4,76.5,Yes,Dropout
S129373,98.0,White,73,982685,28,2.9,,844774,,Diploma,Classical,90.8k,2,639.7255364723453,4,Kollam,0,1,4,Bird,3,F,2,106,1,9040819,37,Good,1896146,2,8.8,,97.83642795842515,No,9.0,2,X1,98.9,YES,Continue
S105187,60.0,White,34,602248,44,4.8,female,559448,22,Diploma,Jazz,40314,7,,2,,0,0,8,Dog,1,,2,,3,3637012,22,Excellent,1718972,3,6.9,Android,69.82954436347401,Yes,9.8,,X2,80.5,YES,Dropout
S115224,68.1%,Blue,65,504656,,,Female,879956,8,PG,Rock,109385,14,110.21602744598835,3,Kollam,4,0,3,Cat,10,E,4,91,3,9476399,85,Average,722047,,4.5,Laptop,69.7192054915049,Yes,1.8,4,,50.0,YES,Dropout
S130150,77.5%,Blue,63,309304,39,1.5,F,350229,10,B.Tech,Pop,"₹111,144",18,550.5301162157203,,Kochi,0,1,2,None,9,C,,90,,1375651,76,Average,,6,8.9,Windows Laptop,20.67525187457775,No,5.8,1,X5,42.6,Yes,Dropout
S133867,53.3,White,87,521329,,7.3,Male,702737,17,BTech,Jazz,111724,12,376.3130641575843,6,Thrissur,4,1,4,None,2,E,6,,3,1316841,73,Average,815482,6,4.3,iOS,54.9705140382751,No,12.1,3,X2,90.7,Yes,Continue
S108665,47.9%,Black,50,537843,18,5.5,Female,,18,,,"₹72,544",5,298.1289719903495,9,,4,0,9,Bird,8,E,17,99,1,,94,Excellent,1117181,3,,Android,51.918697312441196,No,1.9,1,X1,53.5,No,Dropout
S143604,88.9,Red,88,158862,60,3.1,Male,230804,,UG,Pop,92710,19,582.8663745842035,7,,2,1,7,Dog,5,A,,97,1,7281754,64,Poor,1622471,12,8.9,Android,36.913988787468185,Yes,5.8,,X4,55.0,No,Dropout
S101333,,White,51,285718,51,7.0,Female,211742,11,Diploma,Jazz,21600,7,361.7188386618921,4,Kochi,1,1,8,Bird,10,D,13,32,3,4047296,,Poor,793771,8,5.0,iOS,98.57604697587999,No,8.8,4,X2,81.8,Yes,Continue
S143069,92.1,White,72,406026,39,2.2,female,191393,9,Diploma,HipHop,85502,,819.9776605213888,3,Thrissur,5,0,9,None,3,B,3,91,,9372391,76,Excellent,250047,4,7.4,iOS,42.298316816873914,Yes,,4,X4,69.1,YES,Continue
S142392,,Green,83,638264,51,6.7,M,307377,19,Graduate,HipHop,8628,0,468.2239367569142,1,,3,0,6,Dog,2,B,11,60,0,4987973,,Good,930706,12,4.1,,78.51530427331392,Yes,1.1,4,X4,65.9,Yes,Dropout
S102360,0.75,Green,50,621530,51,6.1 hrs,Female,444811,11,B.Tech,,85.9k,2,,9,Thiruvananthapuram,0,1,2,Dog,1,D,2,23,0,948351,,Good,318623,7,,Laptop,46.605065535219005,No,,2,X4,57.9,Yes,Continue
S147352,77.2,White,34,241985,38,4.8,female,631697,1,PG,Jazz,33951,7,806.2728653289823,9,Kochi,1,1,3,,3,A,14,74,1,5147724,40,,1477910,8,4.7,Windows Laptop,72.75682919646066,Yes,2.0,4,,,No,Continue
S100979,85.2,Black,65,521217,50,5.3,M,550132,28,UG,None,68.2k,7,329.9345735962027,8,Thiruvananthapuram,4,0,6,Dog,7,A,17,92,5,1746114,88,Good,1332977,7,5.9,Windows Laptop,,Yes,1.3,1,X5,66.8,,Dropout
S121714,49.7,Green,43,473333,25,5.2,male,270781,10,Graduate,None,63877,9,433.0728878811271,3,Kottayam,2,1,3,Cat,5,,0,68,6,1231387,69,Excellent,1004666,8,7.5,,96.86685879997712,No,2.6,,X2,47.7,NO,Dropout
S127231,51.6,Black,86,108163,18,6.8 hrs,Female,958360,,Diploma,Classical,31148,4,164.6679763862192,8,Kochi,0,1,10,None,1,E,3,79,1,4443847,42,Good,112805,2,6.6,Tablet,92.91485155651878,Yes,,2,X4,88.3,YES,Dropout
S113935,87.3,White,32,781935,60,2.1h,M,302897,2,Diploma,HipHop,78371,18,,5,Kottayam,0,0,9,Cat,7,F,,45,2,4746874,50,,1810316,10,6.0,Tablet,58.076706253179886,No,4.8,4,X1,46.5,NO,Dropout
S130224,81.2,Red,83,852917,60,4.5,Female,710128,24,Diploma,Rock,111.5k,11,347.2457632928397,8,Thiruvananthapuram,5,0,6,Dog,1,C,4,36,4,,27,Good,1509992,7,5.8,Windows Laptop,49.79753850597087,No,1.5,2,X3,84.8,NO,Dropout
S105920,79.1,Red,56,238487,,3.3,female,107567,0,UG,HipHop,34450,17,1063.729732002495,5,Kozhikode,2,0,7,None,4,C,7,106,2,2223823,85,Good,1729107,7,7.1,Tablet,89.96879863344085,No,12.0,2,X2,86.3,YES,Continue
S144279,95.7,,60,890112,46,8.0h,F,143205,13,,None,89777,8,512.466541166969,8,Thrissur,1,0,6,Cat,5,E,3,92,0,4079411,33,Good,1007902,9,6.3,Tablet,52.83301276135192,No,2.1,3,X3,90.2,No,Continue
S101732,97.3,Yellow,36,907100,24,8.4,F,,30,Graduate,Classical,"₹67,527",10,284.37392760365947,9,Kochi,4,0,2,Bird,8,B,11,102,2,7586583,39,Average,1397469,2,7.0,Windows Laptop,84.06679362600576,Yes,7.5,2,X2,56.9,No,Dropout
